,column0,task,column2,app,meta_rating,review,app_name
3064,140485,PD,None,5,1,"Crashes Latest version crashes on launch on my iPhone 4, iOS 5. Please fix.",Tripadvisor
3065,140487,UE,None,5,5,"Great compliment Great compliment to the website, always use tripadvisor before deciding on a hotel. The app is great for reviews, however, the photo usability can be a bit of a pain.",Tripadvisor
3066,140487,UE,None,5,5,"Great compliment Great compliment to the website, always use tripadvisor before deciding on a hotel. The app is great for reviews, however, the photo usability can be a bit of a pain.",Tripadvisor
3067,140494,UE,None,5,4,Great Easy to use but the face of the app And the app is boring.  But work well though,Tripadvisor
3068,140494,UE,None,5,4,Great Easy to use but the face of the app And the app is boring.  But work well though,Tripadvisor
3069,140502,UE,None,5,2,Too minimalist I hate that I cannot access full site features. Why make it so simplistic that I can't interact the way I want?,Tripadvisor
3070,140519,UE,None,5,2,"I love Trip Advisor but their app is not easy Ok, I love Trip Advisor. I love how they motivate people to write reviews with 'badges.'But... hate to say it, they make searching for the name of the place you want to write about really frustrating.Case in point:I was looking for the new Starbucks located in the new Barclay Center in Brooklyn. 1) it yields search results of Starbucks from other cities, sometimes even countries 2) once you isolate the city, it will show you several Starbucks but WITHOUT the address. Ugh!!! So I will end up clicking on the result, just to see if the address matches, and then hit the Back button to click another Starbucks hoping to hit the jackpot and see if that has the address I want. Sorry, but Yelp makes looking for the listing easier, showing the address upfront to help you choose if it's the right one.3) And so, if I can't still find it, I will end up using Google and typing the name, address and the word, trip advisor. Ugh!!! I mean, what's the point of the search field within the site or app if I'll end up using Google. For other more distinct listings, search finds it fast. But when you review chain locations like looking for a particular Starbucks, Trip Advisor's search engine fails.I hate to say it but Trip Advisor should study how Yelp does it. Don't worry Trip Advisor. I still like you.",Tripadvisor
3071,140519,UE,None,5,2,"I love Trip Advisor but their app is not easy Ok, I love Trip Advisor. I love how they motivate people to write reviews with 'badges.'But... hate to say it, they make searching for the name of the place you want to write about really frustrating.Case in point:I was looking for the new Starbucks located in the new Barclay Center in Brooklyn. 1) it yields search results of Starbucks from other cities, sometimes even countries 2) once you isolate the city, it will show you several Starbucks but WITHOUT the address. Ugh!!! So I will end up clicking on the result, just to see if the address matches, and then hit the Back button to click another Starbucks hoping to hit the jackpot and see if that has the address I want. Sorry, but Yelp makes looking for the listing easier, showing the address upfront to help you choose if it's the right one.3) And so, if I can't still find it, I will end up using Google and typing the name, address and the word, trip advisor. Ugh!!! I mean, what's the point of the search field within the site or app if I'll end up using Google. For other more distinct listings, search finds it fast. But when you review chain locations like looking for a particular Starbucks, Trip Advisor's search engine fails.I hate to say it but Trip Advisor should study how Yelp does it. Don't worry Trip Advisor. I still like you.",Tripadvisor
3072,140524,PD,None,5,1,"CRASHES (still)!!! Uninstalled, installed 10/23 version. Won't open. [SIGH!]-----------Updated today and now it won't open!=====RE: Prev versionCrashes when I try to write a review from my iPhone 4s! Where is the quality control?!Also, photos are no longer dated. How are we to know how recent a photo is, especially since they may (and often are) not displayed in date order?",Tripadvisor
3073,140524,UE,None,5,1,"CRASHES (still)!!! Uninstalled, installed 10/23 version. Won't open. [SIGH!]-----------Updated today and now it won't open!=====RE: Prev versionCrashes when I try to write a review from my iPhone 4s! Where is the quality control?!Also, photos are no longer dated. How are we to know how recent a photo is, especially since they may (and often are) not displayed in date order?",Tripadvisor
3074,140540,UE,None,5,1,"Poor design wastes your time. Trip Advisor is a useful resource but they have made the ipad app very challenging. I wonder if the developers have actually used the app to plan their travels. Only 20 hotels are shown at a time. For cities like New York, that is simply a poor experience.  Recommendation for developers: use scrolling. Map view only shows you a map of the 20 hotels whose page you are on. It needs to show all the hotels for the map region that is being viewed.You can't search within the results of a city. When I am viewing the hotels for a city and tap the search bar, the keyboard pops up, disappears then pops up and disappears again. Quite annoying.",Tripadvisor
3075,140540,UE,None,5,1,"Poor design wastes your time. Trip Advisor is a useful resource but they have made the ipad app very challenging. I wonder if the developers have actually used the app to plan their travels. Only 20 hotels are shown at a time. For cities like New York, that is simply a poor experience.  Recommendation for developers: use scrolling. Map view only shows you a map of the 20 hotels whose page you are on. It needs to show all the hotels for the map region that is being viewed.You can't search within the results of a city. When I am viewing the hotels for a city and tap the search bar, the keyboard pops up, disappears then pops up and disappears again. Quite annoying.",Tripadvisor
3076,140584,PD,None,5,1,"Is this a native app? Feels jumpy and glitchy This app seems like it's just mobile website stuffed in a wrapper.  Trying to load photos , especially after a filter will glitch and send you back a few steps. Flow is very jumpy and does not feel like a native app.",Tripadvisor
3077,140584,UE,None,5,1,"Is this a native app? Feels jumpy and glitchy This app seems like it's just mobile website stuffed in a wrapper.  Trying to load photos , especially after a filter will glitch and send you back a few steps. Flow is very jumpy and does not feel like a native app.",Tripadvisor
3078,140591,UE,None,5,5,Always a good app to have while traveling This app is very convenient not just when traveling but also finding out cool stuff in your home town.  A must have for any one who loves planning trips. You won't be disappointed,Tripadvisor
